stream_name,depth
StreamingMemory_66_out0_stream_0,2
StreamingMemory_66_out1_stream_0,2
StreamingSwish_19_out0_stream_0,3
StreamingSwish_19_out0_stream_1,3
StreamingMemory_67_out0_stream_0,2
StreamingMemory_67_out1_stream_0,2
StreamingAdd_3_out0_stream_0,4
StreamingAdd_3_out0_stream_1,4
StreamingMemory_68_out0_stream_0,2
StreamingMemory_68_out1_stream_0,2
TensorDuplicator_8_out0_stream_0,61
TensorDuplicator_8_out0_stream_1,61
TensorDuplicator_8_out1_stream_0,1506
TensorDuplicator_8_out1_stream_1,1506
StreamingMemory_69_out0_stream_0,2
StreamingMemory_69_out1_stream_0,2
StreamingLineBuffer_20_out0_stream_0,7
StreamingLineBuffer_20_out0_stream_prepad_0,4
StreamingLineBuffer_20_out0_stream_prepad_1,4
StreamingMemory_70_out0_stream_0,2
StreamingMemory_70_out1_stream_0,2
StreamingConv_20_out0_stream_0,4
StreamingConv_20_out0_stream_1,4
StreamingMemory_71_out0_stream_0,2
StreamingMemory_71_out1_stream_0,2
StreamingSwish_20_out0_stream_0,60
StreamingSwish_20_out0_stream_1,124
StreamingMemory_72_out0_stream_0,2
